Unnamed: 0,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight
2462,0.44,0.325,0.08,0.413,0.144,0.1015,0.13
1009,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33
3621,0.655,0.455,0.17,1.275,0.583,0.303,0.3329999999999999
3970,0.385,0.285,0.09,0.248,0.0935,0.066,0.07
1677,0.615,0.475,0.175,1.224,0.6035,0.261,0.311
1999,0.35,0.25,0.07,0.1605,0.0715,0.0335,0.046
1310,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185
1987,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006
4132,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315
344,0.46,0.425,0.155,0.746,0.3005,0.152,0.24
2866,0.32,0.205,0.08,0.181,0.088,0.034,0.0495
986,0.57,0.455,0.15,1.107,0.54,0.255,0.27
2685,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327
3307,0.45,0.325,0.135,0.4379999999999999,0.1805,0.1165,0.11
3233,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365
1142,0.575,0.445,0.17,1.0225,0.5489999999999999,0.2175,0.228
1198,0.715,0.535,0.19,1.6755,0.889,0.313,0.42
85,0.57,0.465,0.18,1.295,0.3389999999999999,0.2225,0.44
1518,0.67,0.545,0.2,1.7025,0.833,0.374,0.41
2907,0.58,0.46,0.15,1.0490000000000002,0.5205,0.1935,0.305
1381,0.625,0.505,0.175,1.15,0.5475,0.256,0.3045
3228,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115
1014,0.625,0.5,0.165,1.288,0.573,0.3035,0.315
128,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54
1364,0.61,0.48,0.165,1.244,0.6345,0.257,0.305
2536,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513
3412,0.48,0.355,0.115,0.5785,0.25,0.106,0.184
891,0.73,0.595,0.23,2.8255,1.1465,0.419,0.897
2979,0.49,0.355,0.155,0.981,0.465,0.2015,0.2505
1359,0.605,0.49,0.14,0.9755,0.419,0.206,0.315
307,0.645,0.515,0.24,1.5415,0.471,0.369,0.535
3951,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225
1317,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28
4086,0.59,0.45,0.155,0.8740000000000001,0.369,0.2135,0.24
3692,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36
1208,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595
3427,0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235
3100,0.58,0.43,0.125,0.9115,0.446,0.2075,0.121
2131,0.32,0.24,0.08,0.18,0.08,0.0385,0.055
1239,0.375,0.27,0.085,0.218,0.0945,0.039,0.07
275,0.655,0.54,0.215,1.844,0.7425,0.327,0.585
489,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285
3360,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335
1229,0.365,0.27,0.085,0.1875,0.081,0.042,0.0579999999999999
3521,0.215,0.15,0.055,0.0409999999999999,0.015,0.009,0.0125
2820,0.375,0.285,0.09,0.2545,0.119,0.0595,0.0675
2215,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175
3678,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35
1058,0.245,0.18,0.065,0.071,0.03,0.013,0.0215
281,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075
3318,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008
1316,0.555,0.44,0.14,0.8705,0.407,0.156,0.255
968,0.51,0.405,0.15,0.7035,0.347,0.134,0.1885
4027,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655
3256,0.575,0.48,0.15,0.8745,0.375,0.193,0.29
3064,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387
619,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195
2254,0.65,0.495,0.18,1.793,0.8005,0.3389999999999999,0.53
1742,0.68,0.51,0.2,1.6075,0.7140000000000001,0.3389999999999999,0.4705
3486,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065
1847,0.47,0.375,0.12,0.487,0.196,0.099,0.135
1579,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19
1655,0.6,0.46,0.155,0.9735,0.4270000000000001,0.2045,0.3
2020,0.515,0.4,0.14,0.6335,0.288,0.145,0.168
1956,0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385
1307,0.545,0.435,0.135,0.7715,0.3720000000000001,0.148,0.2269999999999999
2003,0.375,0.28,0.08,0.226,0.105,0.047,0.065
575,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35
1706,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335
2614,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165
3258,0.455,0.375,0.125,0.484,0.2155,0.102,0.165
861,0.595,0.465,0.14,1.113,0.5175,0.244,0.305
1801,0.605,0.475,0.15,1.15,0.575,0.2319999999999999,0.297
1628,0.57,0.435,0.17,0.848,0.4,0.166,0.25
1993,0.29,0.21,0.06,0.1195,0.0559999999999999,0.0235,0.03
269,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17
629,0.34,0.265,0.085,0.1835,0.077,0.046,0.065
300,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1
3820,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735
1447,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025
1472,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203
2046,0.415,0.305,0.12,0.336,0.165,0.076,0.0805
3001,0.64,0.495,0.165,1.307,0.6779999999999999,0.292,0.266
2629,0.33,0.24,0.075,0.163,0.0745,0.033,0.048
2113,0.385,0.29,0.09,0.2319999999999999,0.0855,0.0495,0.08
3130,0.67,0.515,0.165,1.1735,0.526,0.285,0.316
4001,0.48,0.35,0.105,0.635,0.352,0.127,0.135
3694,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32
2670,0.59,0.46,0.14,1.004,0.496,0.2165,0.26
2008,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985
503,0.6,0.505,0.19,1.129,0.4385,0.256,0.36
3207,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175
2924,0.605,0.49,0.18,1.167,0.457,0.29,0.3745
380,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385
2964,0.67,0.525,0.17,1.4005,0.715,0.3025,0.387
1525,0.7,0.555,0.2,1.858,0.73,0.3665,0.595
2251,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38
374,0.685,0.52,0.15,1.3430000000000002,0.4635,0.292,0.4
2274,0.695,0.57,0.2,2.033,0.7509999999999999,0.4255,0.685
3126,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245
939,0.46,0.36,0.1,0.4635,0.2325,0.093,0.115
2684,0.625,0.49,0.155,1.115,0.484,0.2769999999999999,0.3095
2920,0.6,0.45,0.195,1.34,0.617,0.3255,0.3605
2147,0.46,0.375,0.135,0.4935,0.186,0.0845,0.17
2665,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248
2068,0.545,0.43,0.16,0.8440000000000001,0.3945,0.1855,0.231
529,0.385,0.3,0.095,0.24,0.0885,0.059,0.085
2606,0.625,0.48,0.17,1.3555,0.6709999999999999,0.268,0.3385
636,0.38,0.235,0.1,0.258,0.1055,0.054,0.08
1269,0.47,0.365,0.1,0.411,0.175,0.0855,0.135
185,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355
2666,0.58,0.455,0.13,0.852,0.41,0.1725,0.225
2213,0.63,0.51,0.23,1.539,0.5635,0.2815,0.57
2413,0.505,0.38,0.145,0.6509999999999999,0.2935,0.19,0.17
1797,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253
1441,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805
1535,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415
1273,0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505
607,0.485,0.37,0.13,0.4579999999999999,0.181,0.113,0.136
1712,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315
955,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495
3240,0.555,0.435,0.135,0.858,0.377,0.1585,0.29
2963,0.67,0.525,0.19,1.527,0.5755,0.353,0.44
3864,0.32,0.235,0.065,0.1385,0.0579999999999999,0.0225,0.05
2071,0.565,0.44,0.135,0.83,0.3929999999999999,0.1735,0.238
3571,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259
1977,0.7,0.575,0.205,1.773,0.605,0.447,0.5379999999999999
158,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285
1748,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265
2473,0.615,0.47,0.175,1.2985,0.5135,0.3429999999999999,0.32
902,0.305,0.22,0.07,0.141,0.062,0.031,0.037
352,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245
1230,0.365,0.27,0.085,0.196,0.0825,0.0375,0.06
3707,0.675,0.51,0.17,1.527,0.809,0.318,0.341
2140,0.45,0.36,0.125,0.5065,0.222,0.105,0.16
444,0.41,0.325,0.105,0.3635,0.159,0.077,0.12
4129,0.57,0.425,0.14,0.7655,0.331,0.14,0.24
754,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525
1737,0.67,0.55,0.155,1.5659999999999998,0.858,0.3389999999999999,0.354
4159,0.56,0.44,0.135,0.8025,0.35,0.1615,0.259
311,0.56,0.44,0.14,0.971,0.4429999999999999,0.2045,0.265
548,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23
2815,0.32,0.235,0.09,0.183,0.098,0.0335,0.042
4124,0.5,0.385,0.12,0.516,0.1969999999999999,0.1305,0.165
306,0.165,0.12,0.03,0.0215,0.0069999999999999,0.005,0.005
694,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005
1927,0.615,0.47,0.15,1.0875,0.4975,0.283,0.2685
3543,0.46,0.34,0.09,0.384,0.1795,0.068,0.11
749,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39
2505,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525
1266,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114
2293,0.34,0.26,0.09,0.179,0.076,0.0525,0.055
2468,0.37,0.275,0.08,0.2269999999999999,0.093,0.0625,0.07
2767,0.56,0.44,0.14,0.825,0.402,0.139,0.245
970,0.515,0.43,0.14,0.8340000000000001,0.3670000000000001,0.2,0.23
13,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205
873,0.625,0.49,0.155,1.2085,0.465,0.162,0.411
808,0.44,0.34,0.13,0.4195,0.153,0.1155,0.13
514,0.275,0.195,0.07,0.08,0.031,0.0215,0.025
3402,0.455,0.345,0.15,0.5795,0.1685,0.125,0.215
409,0.57,0.44,0.095,0.8270000000000001,0.3395,0.2215,0.235
2379,0.36,0.265,0.09,0.2165,0.096,0.037,0.0735
3188,0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665
207,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12
3547,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15
458,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995
2426,0.565,0.435,0.155,0.782,0.2715,0.168,0.285
2562,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11
3088,0.425,0.32,0.085,0.262,0.1235,0.067,0.0725
3699,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4
3593,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4
1883,0.555,0.41,0.125,0.599,0.2345,0.1465,0.1939999999999999
1713,0.645,0.5,0.175,1.3375,0.5539999999999999,0.308,0.415
2754,0.525,0.385,0.13,0.607,0.2355,0.125,0.195
2372,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11
552,0.56,0.44,0.165,0.8,0.335,0.1735,0.25
3944,0.55,0.44,0.16,0.991,0.348,0.168,0.375
3871,0.45,0.36,0.11,0.447,0.203,0.0819999999999999,0.13
1925,0.61,0.47,0.165,1.1785,0.5660000000000001,0.2785,0.294
634,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075
4033,0.495,0.385,0.125,0.5125,0.2075,0.1155,0.172
316,0.635,0.535,0.19,1.242,0.5760000000000001,0.2475,0.39
2987,0.555,0.405,0.19,1.406,0.6115,0.342,0.389
3752,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435
1328,0.57,0.45,0.145,0.7509999999999999,0.2825,0.2195,0.2215
427,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33
2357,0.585,0.455,0.125,1.027,0.391,0.212,0.25
105,0.52,0.41,0.155,0.727,0.291,0.1835,0.235
142,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465
2169,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005
3513,0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085
3347,0.415,0.32,0.1,0.3005,0.1215,0.0575,0.104
2241,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125
2381,0.155,0.115,0.025,0.024,0.009,0.005,0.0075
2163,0.55,0.47,0.15,0.897,0.377,0.184,0.29
1949,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35
3779,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314
2272,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58
3960,0.69,0.55,0.195,1.777,0.769,0.38,0.4305
4056,0.645,0.51,0.165,1.403,0.5755,0.2515,0.4545
4138,0.63,0.49,0.155,1.229,0.535,0.29,0.335
1951,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41
2850,0.63,0.485,0.16,1.243,0.623,0.275,0.3
3106,0.3,0.22,0.065,0.1235,0.059,0.026,0.0315
4142,0.655,0.525,0.18,1.402,0.624,0.2935,0.365
1109,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185
2510,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945
591,0.37,0.29,0.115,0.25,0.111,0.057,0.075
3946,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25
1576,0.49,0.375,0.115,0.4615,0.204,0.0945,0.143
2752,0.515,0.41,0.14,0.7355,0.3065,0.1369999999999999,0.2
213,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205
778,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19
3203,0.635,0.505,0.185,1.3035,0.501,0.295,0.41
4028,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925
2043,0.395,0.295,0.1,0.293,0.14,0.062,0.0819999999999999
3504,0.62,0.51,0.18,1.233,0.5920000000000001,0.2739999999999999,0.322
3912,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205
2661,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213
1567,0.465,0.345,0.11,0.3929999999999999,0.1825,0.0735,0.12
3907,0.48,0.39,0.15,0.6275,0.276,0.134,0.185
4175,0.625,0.485,0.15,1.0945,0.531,0.261,0.296
3332,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2
3842,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32
1343,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.2739999999999999
2013,0.47,0.365,0.135,0.522,0.2395,0.1525,0.145
273,0.63,0.505,0.225,1.525,0.56,0.3335,0.45
71,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1
1087,0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315
394,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07
583,0.46,0.355,0.14,0.4935,0.216,0.133,0.115
1367,0.61,0.48,0.17,1.137,0.4565,0.29,0.347
2844,0.605,0.475,0.19,1.1255,0.59,0.247,0.26
2862,0.735,0.57,0.21,2.2355,1.1705,0.4629999999999999,0.5315
3883,0.54,0.425,0.12,0.8170000000000001,0.2945,0.153,0.195
3947,0.475,0.365,0.14,0.6175,0.2019999999999999,0.1445,0.19
2471,0.565,0.44,0.175,1.122,0.3929999999999999,0.2,0.375
1763,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578
3204,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49
1259,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12
2253,0.645,0.5,0.2,1.4285,0.639,0.305,0.36
526,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005
377,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25
1559,0.435,0.335,0.1,0.3295,0.129,0.07,0.11
2667,0.585,0.45,0.15,0.938,0.467,0.203,0.225
1963,0.655,0.52,0.17,1.1445,0.53,0.223,0.348
3799,0.705,0.56,0.17,1.4575,0.607,0.318,0.44
348,0.375,0.305,0.115,0.2715,0.092,0.074,0.09
2246,0.38,0.325,0.11,0.3105,0.12,0.074,0.105
2921,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775
1709,0.645,0.51,0.19,1.4745,0.605,0.345,0.48
1050,0.715,0.525,0.185,1.56,0.6655,0.3829999999999999,0.405
590,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235
519,0.345,0.25,0.09,0.203,0.078,0.059,0.055
3997,0.36,0.27,0.09,0.2075,0.098,0.039,0.062
2872,0.4,0.315,0.09,0.3245,0.151,0.073,0.088
1083,0.44,0.33,0.11,0.3705,0.1545,0.084,0.12
3919,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275
3866,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195
1294,0.52,0.395,0.125,0.6629999999999999,0.3005,0.131,0.1905
1809,0.64,0.475,0.14,1.0725,0.4895,0.2295,0.31
791,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685
792,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625
2969,0.685,0.505,0.19,1.533,0.667,0.4055,0.41
1980,0.705,0.535,0.22,1.866,0.929,0.3835,0.4395
2720,0.37,0.275,0.09,0.2065,0.096,0.0395,0.0579999999999999
2364,0.6,0.47,0.2,1.031,0.392,0.2035,0.29
1530,0.75,0.55,0.18,1.893,0.942,0.397,0.445
1410,0.665,0.53,0.18,1.491,0.6345,0.342,0.435
3822,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356
3371,0.33,0.235,0.09,0.163,0.0615,0.034,0.055
83,0.595,0.475,0.16,1.3175,0.408,0.2339999999999999,0.58
4115,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585
20,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075
2390,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335
1562,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345
973,0.525,0.4,0.14,0.7325,0.3339999999999999,0.1575,0.17
1710,0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745
2765,0.555,0.435,0.145,0.6975,0.262,0.1575,0.24
1098,0.49,0.465,0.125,0.5225,0.235,0.13,0.141
2916,0.595,0.47,0.155,1.2015,0.4920000000000001,0.3865,0.265
886,0.675,0.525,0.17,1.8095,0.784,0.391,0.455
2574,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135
3285,0.665,0.57,0.185,1.5219999999999998,0.6965,0.3025,0.405
3793,0.665,0.525,0.18,1.5785,0.6779999999999999,0.2289999999999999,0.456
737,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21
1453,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175
2759,0.545,0.44,0.15,0.9475,0.366,0.239,0.275
3754,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465
2126,0.5,0.4,0.125,0.5765,0.2395,0.126,0.185
906,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05
2555,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07
3176,0.49,0.38,0.13,0.539,0.2289999999999999,0.1355,0.165
947,0.475,0.37,0.125,0.537,0.222,0.1215,0.15
2658,0.55,0.42,0.13,0.636,0.294,0.144,0.1755
2829,0.52,0.395,0.145,0.77,0.424,0.142,0.1895
715,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03
3281,0.55,0.45,0.17,0.81,0.317,0.157,0.22
686,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21
3636,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078
2353,0.72,0.56,0.175,1.7265,0.637,0.3415,0.525
2257,0.495,0.415,0.165,0.7485,0.264,0.134,0.285
3131,0.675,0.505,0.16,1.5319999999999998,0.74,0.357,0.3815
21,0.38,0.275,0.1,0.2255,0.08,0.049,0.085
885,0.67,0.585,0.16,1.3090000000000002,0.5445,0.2945,0.413
917,0.41,0.31,0.09,0.3389999999999999,0.155,0.0695,0.09
2957,0.655,0.5,0.205,1.528,0.6215,0.3725,0.4535
3526,0.335,0.26,0.085,0.192,0.0969999999999999,0.03,0.054
4002,0.485,0.375,0.125,0.562,0.2505,0.1345,0.1525
1265,0.46,0.36,0.105,0.466,0.2225,0.099,0.11
483,0.58,0.46,0.15,0.9955,0.429,0.212,0.26
3851,0.56,0.44,0.13,0.8255,0.2425,0.2019999999999999,0.285
3682,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332
277,0.61,0.5,0.24,1.642,0.532,0.3345,0.69
988,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214
2084,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462
1245,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655
2382,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215
571,0.45,0.345,0.135,0.4429999999999999,0.1975,0.0875,0.1175
1435,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675
993,0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835
2411,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785
2407,0.625,0.43,0.175,1.411,0.5720000000000001,0.297,0.395
585,0.495,0.39,0.125,0.6655,0.284,0.162,0.2
1349,0.59,0.455,0.155,0.8855,0.3879999999999999,0.188,0.275
1007,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085
674,0.49,0.385,0.15,0.7865,0.241,0.14,0.24
447,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375
3573,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425
3187,0.51,0.385,0.135,0.632,0.282,0.145,0.17
2064,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795
3368,0.61,0.48,0.165,1.097,0.4215,0.264,0.335
3081,0.73,0.55,0.205,1.908,0.5415,0.3565,0.5965
1690,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354
3514,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43
1247,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945
1985,0.76,0.605,0.215,2.173,0.8009999999999999,0.4915,0.6459999999999999
294,0.6,0.495,0.195,1.0575,0.384,0.19,0.375
1547,0.38,0.29,0.1,0.237,0.108,0.0395,0.0819999999999999
2012,0.46,0.35,0.11,0.4675,0.2125,0.099,0.1375
588,0.45,0.335,0.14,0.4625,0.1639999999999999,0.076,0.15
2403,0.29,0.225,0.08,0.1295,0.0535,0.026,0.045
2129,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245
3257,0.505,0.385,0.11,0.655,0.3185,0.15,0.185
3164,0.64,0.475,0.19,1.151,0.4365,0.281,0.3805
425,0.58,0.45,0.175,1.068,0.425,0.203,0.32
1054,0.195,0.15,0.045,0.0375,0.018,0.006,0.011
3542,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205
556,0.525,0.405,0.15,0.795,0.3075,0.205,0.255
3211,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335
2740,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315
3770,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21
3767,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275
2868,0.335,0.26,0.09,0.1965,0.0875,0.0409999999999999,0.0559999999999999
1193,0.7,0.575,0.19,2.273,1.095,0.418,0.638
1716,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35
2876,0.445,0.31,0.09,0.336,0.1555,0.09,0.0855
3836,0.41,0.325,0.1,0.3555,0.146,0.072,0.105
2400,0.445,0.33,0.1,0.4370000000000001,0.163,0.0755,0.17
2139,0.68,0.53,0.205,1.496,0.5825,0.337,0.465
2383,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21
3952,0.315,0.235,0.08,0.18,0.08,0.045,0.047
1285,0.5,0.375,0.125,0.5695,0.259,0.124,0.157
2651,0.51,0.385,0.15,0.625,0.3095,0.119,0.1725
2676,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293
3920,0.295,0.23,0.085,0.125,0.042,0.0285,0.043
2087,0.72,0.585,0.22,1.914,0.9155,0.4479999999999999,0.479
1889,0.565,0.415,0.125,0.667,0.302,0.1545,0.185
1591,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875
3753,0.475,0.36,0.11,0.452,0.191,0.099,0.13
2162,0.71,0.565,0.195,1.817,0.785,0.4920000000000001,0.49
2396,0.625,0.465,0.155,0.972,0.4039999999999999,0.1845,0.35
3039,0.57,0.45,0.145,0.95,0.4005,0.2235,0.2845
2271,0.52,0.41,0.17,0.8705,0.3735,0.2189999999999999,0.25
3426,0.71,0.55,0.2,1.9045,0.882,0.44,0.5
1137,0.575,0.45,0.16,1.068,0.556,0.214,0.2575
2711,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105
4000,0.455,0.35,0.135,0.5365,0.2855,0.0855,0.1325
4021,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715
1711,0.645,0.51,0.16,1.33,0.6665,0.309,0.317
3516,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461
453,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255
913,0.37,0.29,0.095,0.249,0.1045,0.0579999999999999,0.067
3585,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302
1199,0.72,0.58,0.195,2.103,1.0265,0.48,0.5375
1274,0.475,0.36,0.11,0.4920000000000001,0.211,0.11,0.15
2375,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07
37,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145
974,0.53,0.425,0.13,0.7585,0.325,0.1969999999999999,0.205
983,0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18
3357,0.375,0.285,0.1,0.239,0.105,0.0555,0.07
1418,0.705,0.555,0.215,2.141,1.0465,0.3829999999999999,0.528
1560,0.435,0.325,0.11,0.3670000000000001,0.1595,0.08,0.105
39,0.355,0.29,0.09,0.3275,0.134,0.086,0.09
1486,0.595,0.455,0.16,1.04,0.452,0.2655,0.288
3460,0.62,0.485,0.165,1.1325,0.5235,0.2505,0.2825
169,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62
1355,0.6,0.465,0.155,1.04,0.4755,0.25,0.28
2542,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095
3825,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945
2780,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275
2794,0.63,0.475,0.155,1.0005,0.452,0.252,0.265
1640,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36
1290,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16
1380,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315
1933,0.62,0.495,0.195,1.5145,0.579,0.346,0.5195
579,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515
2990,0.59,0.44,0.14,1.007,0.4775,0.2105,0.2925
2030,0.59,0.465,0.165,1.115,0.5165,0.273,0.275
892,0.205,0.14,0.05,0.046,0.0165,0.012,0.0135
780,0.56,0.41,0.165,0.93,0.3505,0.237,0.3
159,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44
2,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21
3612,0.6,0.46,0.18,1.14,0.423,0.2575,0.365
3507,0.64,0.5,0.165,1.1635,0.5539999999999999,0.239,0.32
849,0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875
